City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
481,Murray Bridge,AU,2022-40-09/02/22 21:40:02,-35.1167,139.2667,46.35,84,3,1.54,clear sky
482,Trincomalee,LK,2022-40-09/02/22 21:40:02,8.5711,81.2335,79.48,73,69,18.54,broken clouds
483,Comodoro Rivadavia,AR,2022-40-09/02/22 21:40:03,-45.8667,-67.5,60.66,31,21,27.63,dust
484,Ambovombe,MG,2022-40-09/02/22 21:40:03,-25.1667,46.0833,62.53,80,8,11.61,clear sky
485,Jaisalmer,IN,2022-40-09/02/22 21:40:04,26.9147,70.9181,84.2,66,24,12.55,few clouds
486,Chaohu,CN,2022-40-09/02/22 21:40:04,31.6,117.8667,67.01,73,71,6.24,broken clouds
487,Amapa,BR,2022-40-09/02/22 21:40:05,1.0,-52.0,74.66,87,100,2.3,overcast clouds
488,Galle,LK,2022-40-09/02/22 21:40:05,6.0367,80.217,76.53,90,67,10.11,broken clouds
489,Lebu,CL,2022-40-09/02/22 21:40:06,-37.6167,-73.65,50.23,81,20,18.68,few clouds
490,Yarada,IN,2022-40-09/02/22 21:40:06,17.65,83.2667,82.87,82,13,5.64,few clouds
491,Areka,ET,2022-40-09/02/22 21:40:07,7.0667,37.7,61.21,89,88,3.22,light rain
492,Tessalit,ML,2022-40-09/02/22 21:40:07,20.1986,1.0114,81.45,44,97,25.34,overcast clouds
493,Bredasdorp,ZA,2022-40-09/02/22 21:40:08,-34.5322,20.0403,50.16,78,11,6.02,few clouds
494,Mandalgovi,MN,2022-40-09/02/22 21:40:08,45.7625,106.2708,52.29,71,79,4.97,broken clouds
495,Taoudenni,ML,2022-40-09/02/22 21:40:08,22.6783,-3.9836,104.25,14,90,6.67,overcast clouds
496,Japura,ID,2022-40-09/02/22 21:40:09,-0.3167,102.35,72.39,99,100,2.71,light rain
497,Saint-Leu,RE,2022-40-09/02/22 21:40:09,-21.15,55.2833,65.32,79,10,10.47,light rain
498,Ayr,GB,2022-40-09/02/22 21:40:10,55.4627,-4.6339,62.51,79,100,13.62,moderate rain
499,Makakilo City,US,2022-37-09/02/22 21:37:55,21.3469,-158.0858,83.68,57,75,13.8,broken clouds
500,Kalmunai,LK,2022-40-09/02/22 21:40:10,7.4167,81.8167,78.69,80,48,0.6,scattered clouds
501,Colombo,LK,2022-41-09/02/22 21:41:11,6.9319,79.8478,76.95,86,65,8.9,broken clouds
502,Gua Musang,MY,2022-41-09/02/22 21:41:11,4.8823,101.9644,73.53,99,93,0.51,overcast clouds
503,Mantua,IT,2022-36-09/02/22 21:36:54,45.1667,10.7833,72.64,75,13,3.0,few clouds
504,Entre Rios,BR,2022-41-09/02/22 21:41:11,-11.9419,-38.0844,67.66,92,44,5.23,scattered clouds
505,Nambour,AU,2022-41-09/02/22 21:41:12,-26.6333,152.95,62.1,100,100,1.99,overcast clouds
506,Quang Ngai,VN,2022-41-09/02/22 21:41:12,15.1167,108.8,76.05,93,96,4.29,overcast clouds
507,Amarante Do Maranhao,BR,2022-41-09/02/22 21:41:12,-5.5667,-46.7422,81.97,27,17,3.06,few clouds
508,Melville,US,2022-37-09/02/22 21:37:20,40.7934,-73.4151,77.85,58,0,10.36,clear sky
509,Benjamin Constant,BR,2022-41-09/02/22 21:41:13,-4.3831,-70.0311,93.33,49,20,5.75,few clouds
510,Tarauaca,BR,2022-41-09/02/22 21:41:13,-8.1614,-70.7656,92.01,33,31,2.1,scattered clouds
511,Tarabuco,BO,2022-41-09/02/22 21:41:13,-19.1667,-64.9167,46.36,53,67,9.19,broken clouds
512,Canete,CL,2022-41-09/02/22 21:41:14,-37.8,-73.4,52.3,78,14,7.43,few clouds
513,Hervey Bay,AU,2022-41-09/02/22 21:41:14,-25.2986,152.8535,64.17,92,100,8.48,overcast clouds
514,Vao,NC,2022-41-09/02/22 21:41:14,-22.6667,167.4833,71.82,72,100,15.05,overcast clouds
515,Sharlyk,RU,2022-41-09/02/22 21:41:15,52.9167,54.75,63.14,32,60,10.18,broken clouds
516,Nome,US,2022-38-09/02/22 21:38:06,64.5011,-165.4064,56.16,87,75,4.61,light rain
517,Camacupa,AO,2022-41-09/02/22 21:41:15,-12.0167,17.4833,63.18,25,9,3.67,clear sky
518,Nigde,TR,2022-41-09/02/22 21:41:16,37.8333,34.75,66.29,44,0,7.23,clear sky
519,Rubtsovsk,RU,2022-41-09/02/22 21:41:16,51.5,81.25,54.77,95,24,6.42,few clouds
520,Ca Mau,VN,2022-41-09/02/22 21:41:16,9.1769,105.15,78.6,90,100,4.09,overcast clouds
521,Kishorganj,BD,2022-41-09/02/22 21:41:17,24.4333,90.7667,76.78,95,94,5.5,overcast clouds
522,Teluknaga,ID,2022-41-09/02/22 21:41:17,-6.0989,106.6381,80.64,88,20,8.05,few clouds
523,Coihaique,CL,2022-41-09/02/22 21:41:17,-45.5752,-72.0662,48.81,76,75,6.91,broken clouds
524,Mzimba,MW,2022-41-09/02/22 21:41:18,-11.9,33.6,55.96,62,3,7.74,clear sky
525,Villarrica,PY,2022-41-09/02/22 21:41:18,-25.75,-56.4333,63.68,89,100,6.24,overcast clouds
526,Salinas,US,2022-41-09/02/22 21:41:18,36.6777,-121.6555,100.99,52,0,13.8,clear sky
527,Salmas,IR,2022-41-09/02/22 21:41:19,38.1973,44.7653,74.84,20,4,5.7,clear sky
528,Buchanan,LR,2022-41-09/02/22 21:41:19,5.8808,-10.0467,75.07,90,33,6.85,scattered clouds
529,Kissidougou,GN,2022-41-09/02/22 21:41:19,9.1848,-10.0999,68.14,98,13,3.71,few clouds
530,Thohoyandou,ZA,2022-41-09/02/22 21:41:20,-22.9456,30.485,58.12,42,0,3.53,clear sky
531,Inhambane,MZ,2022-41-09/02/22 21:41:20,-23.865,35.3833,64.85,67,0,7.58,clear sky
532,Lovington,US,2022-41-09/02/22 21:41:21,32.944,-103.3485,88.32,46,100,6.64,overcast clouds
533,Ponca City,US,2022-41-09/02/22 21:41:21,36.707,-97.0856,95.02,43,0,10.36,clear sky
534,Finsterwalde,DE,2022-41-09/02/22 21:41:21,51.6333,13.7167,58.1,62,19,6.76,few clouds
535,Sisimiut,GL,2022-41-09/02/22 21:41:22,66.9395,-53.6735,49.71,84,100,12.86,overcast clouds
536,Seoul,KR,2022-36-09/02/22 21:36:50,37.5683,126.9778,67.44,85,0,3.44,moderate rain
537,Nueva Concepcion,GT,2022-41-09/02/22 21:41:22,14.2,-91.3,80.91,85,99,10.94,overcast clouds
538,Mahibadhoo,MV,2022-41-09/02/22 21:41:22,3.7833,72.9667,80.55,81,7,16.91,clear sky
539,Kapoeta,SS,2022-41-09/02/22 21:41:23,4.7717,33.5903,77.7,67,70,5.44,broken clouds
540,Wyndham,US,2022-41-09/02/22 21:41:23,37.6985,-77.6125,90.88,46,75,4.61,broken clouds
541,Jaciara,BR,2022-41-09/02/22 21:41:23,-15.9653,-54.9683,87.06,23,15,3.11,few clouds
542,Kailua,US,2022-38-09/02/22 21:38:25,21.4022,-157.7394,85.14,63,40,12.66,scattered clouds
543,Sept-Iles,CA,2022-41-09/02/22 21:41:24,50.2001,-66.3821,59.52,75,40,10.36,scattered clouds
544,Bhuban,IN,2022-41-09/02/22 21:41:24,20.8833,85.8333,80.89,86,99,2.28,overcast clouds
545,Dong Hoi,VN,2022-41-09/02/22 21:41:24,17.4833,106.6,78.87,85,100,3.78,overcast clouds
546,Ulagan,RU,2022-42-09/02/22 21:42:25,50.6321,87.9563,48.33,91,99,1.72,overcast clouds
547,Orsha,BY,2022-42-09/02/22 21:42:25,54.5153,30.4053,42.67,73,16,4.83,few clouds
548,Yangambi,CD,2022-42-09/02/22 21:42:26,0.8102,24.4336,65.25,99,99,1.03,overcast clouds
549,Zhezkazgan,KZ,2022-42-09/02/22 21:42:26,47.8043,67.7144,77.02,24,0,4.74,clear sky
550,Aksarka,RU,2022-42-09/02/22 21:42:26,66.5606,67.7975,47.01,65,100,18.75,overcast clouds
551,Largu,RO,2022-42-09/02/22 21:42:27,44.9667,27.15,58.24,78,100,17.27,overcast clouds
552,Ratnagiri,IN,2022-42-09/02/22 21:42:27,16.9833,73.3,77.45,90,20,4.07,few clouds
553,Kokopo,PG,2022-42-09/02/22 21:42:27,-4.352,152.2633,80.6,72,71,2.53,broken clouds
554,Upata,VE,2022-42-09/02/22 21:42:28,8.0086,-62.3989,74.93,92,98,1.66,overcast clouds
555,Hilton Head Island,US,2022-42-09/02/22 21:42:28,32.2163,-80.7526,86.11,83,20,3.44,few clouds
556,Cairns,AU,2022-37-09/02/22 21:37:33,-16.9167,145.7667,76.06,97,100,5.75,overcast clouds
557,Mersing,MY,2022-42-09/02/22 21:42:28,2.4312,103.8405,76.91,94,40,2.3,scattered clouds
558,Aborlan,PH,2022-42-09/02/22 21:42:29,9.4352,118.5492,77.07,88,86,3.13,overcast clouds
559,Ngunguru,NZ,2022-42-09/02/22 21:42:29,-35.6167,174.5,56.97,64,91,8.81,overcast clouds
560,Piacabucu,BR,2022-42-09/02/22 21:42:29,-10.4056,-36.4344,73.63,81,10,8.75,clear sky
561,Qaqortoq,GL,2022-42-09/02/22 21:42:30,60.7167,-46.0333,46.62,74,98,1.63,overcast clouds
562,Gurjaani,GE,2022-42-09/02/22 21:42:30,41.7429,45.8011,76.62,21,4,2.51,clear sky
563,Whitianga,NZ,2022-42-09/02/22 21:42:30,-36.8333,175.7,56.84,63,80,8.9,broken clouds
564,Puerto Escondido,MX,2022-42-09/02/22 21:42:31,15.85,-97.0667,80.55,87,100,6.51,overcast clouds
565,Dongsheng,CN,2022-42-09/02/22 21:42:31,39.8161,109.9776,57.06,84,100,3.36,overcast clouds
566,Chase,CA,2022-42-09/02/22 21:42:31,50.8165,-119.6857,96.15,17,0,5.66,clear sky
567,Wajid,SO,2022-42-09/02/22 21:42:32,3.8093,43.2471,71.96,65,64,19.55,broken clouds
568,Hambantota,LK,2022-42-09/02/22 21:42:32,6.1241,81.1185,77.34,100,40,8.05,scattered clouds
569,Wuwei,CN,2022-42-09/02/22 21:42:33,37.9281,102.6414,62.71,38,100,7.56,overcast clouds
570,Mildura,AU,2022-42-09/02/22 21:42:33,-34.2,142.15,37.08,90,0,14.7,clear sky
571,Dafeng,CN,2022-42-09/02/22 21:42:33,23.4517,108.5881,75.69,60,85,4.14,overcast clouds
572,Santa Rosa,PH,2022-38-09/02/22 21:38:22,14.3122,121.1114,77.11,95,100,8.72,heavy intensity rain
573,Iralaya,HN,2022-42-09/02/22 21:42:34,15.0,-83.2333,83.03,71,88,7.58,overcast clouds
574,Muzhi,RU,2022-42-09/02/22 21:42:34,65.3667,64.6667,45.16,94,100,18.34,overcast clouds
575,Sinnamary,GF,2022-42-09/02/22 21:42:34,5.3833,-52.95,80.15,84,86,12.24,overcast clouds
576,Luanda,AO,2022-37-09/02/22 21:37:55,-8.8368,13.2343,71.6,88,75,2.3,broken clouds
577,Praya,CV,2022-42-09/02/22 21:42:35,14.9215,-23.5087,77.54,94,75,5.75,light rain
578,Yar-Sale,RU,2022-42-09/02/22 21:42:35,66.8333,70.8333,45.03,74,100,16.58,overcast clouds
579,Tiarei,PF,2022-42-09/02/22 21:42:36,-17.5333,-149.3333,82.42,70,13,20.04,few clouds
580,Matveyevka,RU,2022-42-09/02/22 21:42:36,52.15,56.1833,62.69,75,63,12.44,broken clouds
581,Tupa,BR,2022-42-09/02/22 21:42:36,-21.9347,-50.5136,81.81,26,38,4.34,scattered clouds
582,Isabela,PH,2022-42-09/02/22 21:42:36,6.7085,121.9711,77.05,87,100,2.71,overcast clouds
583,Tall Kayf,TR,2022-42-09/02/22 21:42:37,37.0833,41.0667,92.61,13,0,8.95,clear sky
584,High Level,CA,2022-42-09/02/22 21:42:37,58.5169,-117.136,71.71,37,75,6.91,broken clouds
585,Baiyin,CN,2022-42-09/02/22 21:42:38,36.5583,104.2081,60.85,52,100,7.74,overcast clouds
586,Rafai,CF,2022-42-09/02/22 21:42:38,4.95,23.9167,65.44,99,94,2.68,overcast clouds
587,Buala,SB,2022-43-09/02/22 21:43:38,-8.145,159.5921,81.63,76,53,7.87,light rain
588,Weyburn,CA,2022-43-09/02/22 21:43:39,49.6668,-103.8511,71.82,28,4,8.05,clear sky
589,Papara,BR,2022-43-09/02/22 21:43:39,-3.9839,-38.7273,79.2,84,25,4.43,scattered clouds
590,Issoudun,FR,2022-43-09/02/22 21:43:39,47.0,1.8333,65.89,82,0,8.05,clear sky
591,Sao Bento,BR,2022-43-09/02/22 21:43:40,-6.2833,-37.75,79.99,47,67,18.68,broken clouds
592,Lavrentiya,RU,2022-43-09/02/22 21:43:40,65.5833,-171.0,42.98,76,77,6.55,broken clouds
593,Ozu,JP,2022-40-09/02/22 21:40:39,33.5,132.55,75.18,89,98,3.53,overcast clouds
594,Sovetskaya,RU,2022-43-09/02/22 21:43:40,44.7769,41.1722,69.31,67,45,10.27,scattered clouds
595,Vila,PT,2022-43-09/02/22 21:43:41,42.0304,-8.1588,56.7,78,41,3.89,scattered clouds
596,Petropavlovskoye,RU,2022-43-09/02/22 21:43:41,52.0712,84.107,52.07,95,91,4.88,overcast clouds
597,Sabang,ID,2022-43-09/02/22 21:43:41,5.8933,95.3214,79.59,82,80,23.22,broken clouds
598,Mandurah,AU,2022-43-09/02/22 21:43:42,-32.55,115.7,53.91,73,100,17.07,light rain
599,Qasigiannguit,GL,2022-43-09/02/22 21:43:42,68.8193,-51.1922,46.65,98,100,2.66,light rain
600,Fairbanks,US,2022-41-09/02/22 21:41:02,64.8378,-147.7164,62.6,64,0,4.61,clear sky
601,Werda,BW,2022-43-09/02/22 21:43:43,-25.2667,23.2833,62.08,23,0,9.86,clear sky
602,Buraydah,SA,2022-38-09/02/22 21:38:50,26.326,43.975,88.25,12,0,8.12,clear sky
603,Stornoway,GB,2022-43-09/02/22 21:43:43,58.2093,-6.3865,58.96,84,20,18.41,few clouds
604,Severodvinsk,RU,2022-43-09/02/22 21:43:43,64.5635,39.8302,46.51,87,100,13.56,light rain
605,Raudeberg,NO,2022-43-09/02/22 21:43:44,61.9875,5.1352,56.07,32,50,8.5,scattered clouds
606,Dutlwe,BW,2022-43-09/02/22 21:43:44,-23.9833,23.9,57.24,24,0,9.35,clear sky
607,Khandbari,NP,2022-43-09/02/22 21:43:44,27.3747,87.2039,72.32,90,97,1.03,overcast clouds
608,Juegang,CN,2022-43-09/02/22 21:43:45,32.3174,121.1855,76.91,95,100,14.14,overcast clouds
609,Sikonge,TZ,2022-43-09/02/22 21:43:45,-5.6333,32.7667,69.03,32,47,7.02,scattered clouds
610,Ostersund,SE,2022-43-09/02/22 21:43:45,63.1792,14.6357,46.85,66,100,8.05,overcast clouds
611,Isla Mujeres,MX,2022-43-09/02/22 21:43:07,21.2311,-86.731,86.16,82,100,12.03,overcast clouds
612,Kingsville,US,2022-43-09/02/22 21:43:46,27.5159,-97.8561,91.65,70,75,12.66,broken clouds
613,Diego De Almagro,CL,2022-41-09/02/22 21:41:29,-26.3667,-70.05,66.18,15,0,7.38,clear sky
614,Mayor Pablo Lagerenza,PY,2022-43-09/02/22 21:43:46,-19.9309,-60.7718,72.09,52,100,8.63,overcast clouds
615,Groningen,NL,2022-40-09/02/22 21:40:59,53.25,6.75,68.02,51,70,9.22,broken clouds
616,Almaznyy,RU,2022-43-09/02/22 21:43:47,48.0448,40.045,56.88,34,2,11.54,clear sky
617,Longkou,CN,2022-43-09/02/22 21:43:47,37.6508,120.3286,67.62,70,92,5.88,overcast clouds
618,Maniitsoq,GL,2022-43-09/02/22 21:43:47,65.4167,-52.9,44.42,97,100,27.94,heavy intensity rain
619,Lensk,RU,2022-43-09/02/22 21:43:48,60.7253,114.9278,41.09,90,97,4.23,overcast clouds
620,Kiama,AU,2022-43-09/02/22 21:43:48,-34.6833,150.8667,51.46,88,100,5.01,light rain
621,Haileybury,CA,2022-43-09/02/22 21:43:48,47.449,-79.6373,82.98,59,79,17.52,broken clouds
622,Arang,IN,2022-43-09/02/22 21:43:49,21.2,81.9667,79.48,82,98,5.75,overcast clouds
623,Najran,SA,2022-43-09/02/22 21:43:49,17.4924,44.1277,81.25,30,64,5.01,broken clouds
624,Nouakchott,MR,2022-41-09/02/22 21:41:53,18.0858,-15.9785,80.53,77,55,13.13,broken clouds
625,Boende,CD,2022-43-09/02/22 21:43:50,-0.2167,20.8667,66.88,99,94,2.51,overcast clouds
626,Leh,IN,2022-43-09/02/22 21:43:50,34.1667,77.5833,60.26,47,78,5.55,broken clouds
627,Arman,RU,2022-43-09/02/22 21:43:50,59.7,150.1667,57.02,94,91,7.43,overcast clouds
628,Oda,JP,2022-39-09/02/22 21:39:49,35.1833,132.5,70.57,88,100,8.79,overcast clouds
629,Miles City,US,2022-43-09/02/22 21:43:51,46.4083,-105.8406,85.17,18,0,9.22,clear sky
630,Siquijor,PH,2022-43-09/02/22 21:43:51,9.2142,123.515,78.71,75,100,9.08,overcast clouds
631,Broome,US,2022-43-09/02/22 21:43:51,42.2506,-75.833,80.8,41,0,1.99,clear sky
632,Prachin Buri,TH,2022-43-09/02/22 21:43:52,14.0833,101.6667,76.73,95,100,1.01,overcast clouds
633,Conceicao Do Araguaia,BR,2022-44-09/02/22 21:44:52,-8.2578,-49.2647,83.01,22,7,1.48,clear sky
634,Svetlogorsk,BY,2022-44-09/02/22 21:44:52,52.6333,29.7333,44.92,65,99,5.55,overcast clouds
635,Malpe,IN,2022-44-09/02/22 21:44:53,13.35,74.7167,76.3,93,11,5.77,few clouds
636,Bay Roberts,CA,2022-42-09/02/22 21:42:14,47.5999,-53.2648,76.75,77,91,5.61,overcast clouds
637,Port Alfred,ZA,2022-44-09/02/22 21:44:53,-33.5906,26.891,59.18,82,99,3.0,overcast clouds
638,Santiago,CL,2022-40-09/02/22 21:40:41,-33.4569,-70.6483,74.64,32,0,14.97,clear sky
639,Dhidhdhoo,MV,2022-44-09/02/22 21:44:54,6.8833,73.1,80.04,82,40,20.07,scattered clouds
640,Kushima,JP,2022-44-09/02/22 21:44:54,31.4583,131.2333,75.83,90,78,7.2,light rain
641,Calama,CL,2022-44-09/02/22 21:44:54,-22.4667,-68.9333,70.29,8,0,24.16,clear sky
642,Sao Joaquim Da Barra,BR,2022-44-09/02/22 21:44:55,-20.5814,-47.8547,75.29,27,0,1.63,clear sky
643,Mount Pleasant,US,2022-44-09/02/22 21:44:03,32.7941,-79.8626,85.05,83,0,6.91,clear sky
644,Port Lincoln,AU,2022-44-09/02/22 21:44:55,-34.7333,135.8667,52.21,70,82,12.59,broken clouds
645,Solnechnyy,RU,2022-44-09/02/22 21:44:55,50.7214,136.6319,57.52,79,36,5.23,scattered clouds
646,Seydi,TM,2022-44-09/02/22 21:44:56,39.4816,62.9137,78.89,14,0,12.37,clear sky
647,Meulaboh,ID,2022-44-09/02/22 21:44:56,4.1363,96.1285,74.05,95,100,6.24,light rain
648,Campo Verde,BR,2022-44-09/02/22 21:44:56,-20.4167,-54.0667,82.4,30,58,5.59,broken clouds
649,Iranshahr,IR,2022-44-09/02/22 21:44:57,27.2025,60.6848,88.14,37,0,6.91,clear sky
650,Jacmel,HT,2022-44-09/02/22 21:44:57,18.2342,-72.5347,87.64,78,100,3.87,overcast clouds
651,Natchitoches,US,2022-43-09/02/22 21:43:07,31.7668,-93.1335,78.78,89,75,6.91,broken clouds
652,Brzeg,PL,2022-40-09/02/22 21:40:36,50.8608,17.4674,60.67,57,29,7.94,scattered clouds
653,Bilma,NE,2022-44-09/02/22 21:44:58,18.6853,12.9164,92.71,23,3,4.79,clear sky
654,Huntsville,US,2022-44-09/02/22 21:44:09,34.7304,-86.5861,89.85,64,40,5.75,haze
655,Half Moon Bay,US,2022-44-09/02/22 21:44:58,37.4636,-122.4286,90.57,69,75,28.77,haze
656,Shitanjing,CN,2022-44-09/02/22 21:44:58,39.2342,106.3439,64.2,61,100,3.87,overcast clouds
657,Bossier City,US,2022-44-09/02/22 21:44:59,32.516,-93.7321,86.68,76,20,6.91,few clouds
658,Ballymena,GB,2022-44-09/02/22 21:44:59,54.8636,-6.2763,60.24,94,100,11.59,overcast clouds
659,Porbandar,IN,2022-44-09/02/22 21:44:59,21.6422,69.6093,80.58,83,39,9.19,scattered clouds
660,Leek,NL,2022-45-09/02/22 21:45:00,53.1625,6.3764,67.96,50,80,9.22,broken clouds
661,Vila Velha,BR,2022-44-09/02/22 21:44:42,-20.3297,-40.2925,73.35,80,20,9.22,few clouds
662,Bandarbeyla,SO,2022-45-09/02/22 21:45:00,9.4942,50.8122,75.61,78,81,23.29,broken clouds
663,Ugoofaaru,MV,2022-45-09/02/22 21:45:01,5.6667,73.0,79.34,82,27,19.1,scattered clouds
664,Zhangye,CN,2022-45-09/02/22 21:45:01,38.9342,100.4517,62.71,36,98,3.67,overcast clouds
665,Ust-Nera,RU,2022-45-09/02/22 21:45:01,64.5667,143.2,43.79,61,54,1.97,broken clouds
666,Santa Fe,AR,2022-40-09/02/22 21:40:10,-31.6333,-60.7,59.92,49,0,5.23,light rain
667,Pizhanka,RU,2022-45-09/02/22 21:45:02,57.4604,48.542,46.53,78,88,12.53,overcast clouds
668,Aranjuez,ES,2022-45-09/02/22 21:45:03,40.0311,-3.6025,76.53,36,66,10.22,broken clouds
669,Russkiy,RU,2022-45-09/02/22 21:45:03,43.0147,131.8642,48.06,74,0,3.02,clear sky
670,Mecca,SA,2022-44-09/02/22 21:44:01,21.4267,39.8261,91.38,39,0,3.47,clear sky
671,Sakakah,SA,2022-45-09/02/22 21:45:04,29.9697,40.2064,90.97,11,1,8.66,clear sky
672,Grindavik,IS,2022-44-09/02/22 21:44:08,63.8424,-22.4338,55.35,82,0,16.11,clear sky
673,Sabha,LY,2022-45-09/02/22 21:45:05,27.0377,14.4283,87.98,20,6,14.79,clear sky
674,Granadilla De Abona,ES,2022-45-09/02/22 21:45:06,28.1188,-16.576,72.09,86,0,9.22,clear sky
675,Shache,CN,2022-45-09/02/22 21:45:07,38.4167,77.2406,69.48,34,16,3.94,few clouds
676,Nacozari,MX,2022-45-09/02/22 21:45:07,25.3366,-108.2574,90.1,66,100,11.14,overcast clouds
677,Aztec,US,2022-45-09/02/22 21:45:07,36.8222,-107.9929,95.49,17,7,1.01,clear sky
678,Vardo,NO,2022-45-09/02/22 21:45:08,70.3705,31.1107,44.58,87,75,19.57,broken clouds
679,Bhabua,IN,2022-45-09/02/22 21:45:08,25.05,83.6167,80.82,82,100,4.43,overcast clouds
680,Valleyview,CA,2022-45-09/02/22 21:45:09,55.0667,-117.2859,82.44,32,33,11.5,scattered clouds
681,Svetlyy,RU,2022-46-09/02/22 21:46:09,54.675,20.1347,55.45,55,61,7.18,broken clouds
682,Houma,US,2022-46-09/02/22 21:46:10,29.5958,-90.7195,88.0,73,0,4.0,clear sky
683,Walvis Bay,NA,2022-46-09/02/22 21:46:10,-22.9575,14.5053,56.35,76,0,6.91,clear sky
684,Puquio,PE,2022-46-09/02/22 21:46:10,-14.7,-74.1333,56.08,38,58,6.78,broken clouds
685,Gangtok,IN,2022-43-09/02/22 21:43:44,27.3333,88.6167,64.9,96,98,0.11,overcast clouds
686,Chumikan,RU,2022-46-09/02/22 21:46:11,54.7183,135.315,56.03,88,58,2.98,broken clouds
687,Oneonta,US,2022-46-09/02/22 21:46:11,42.4529,-75.0638,78.06,54,33,3.56,scattered clouds
688,College,US,2022-46-09/02/22 21:46:12,64.8569,-147.8028,62.58,65,40,4.61,scattered clouds
689,Beyneu,KZ,2022-46-09/02/22 21:46:12,45.3167,55.2,85.42,14,2,11.21,clear sky
690,Iwanai,JP,2022-46-09/02/22 21:46:12,42.9744,140.5089,60.13,69,100,3.47,overcast clouds
691,Port Hedland,AU,2022-46-09/02/22 21:46:13,-20.3167,118.5667,71.65,88,100,5.75,overcast clouds
692,Luangwa,ZM,2022-46-09/02/22 21:46:13,-15.6167,30.4167,64.99,54,100,3.15,overcast clouds
693,Bartica,GY,2022-46-09/02/22 21:46:13,6.4,-58.6167,77.32,92,87,2.62,heavy intensity rain
694,Sayan,PE,2022-46-09/02/22 21:46:14,-11.1361,-77.1933,72.95,42,5,6.2,clear sky
695,Suez,EG,2022-46-09/02/22 21:46:14,29.9737,32.5263,76.48,79,0,10.65,clear sky
696,Lulea,SE,2022-46-09/02/22 21:46:14,65.5842,22.1547,46.47,81,100,8.05,overcast clouds
697,Pokrovskoye,RU,2022-46-09/02/22 21:46:15,47.4157,38.8971,63.66,29,3,15.37,clear sky
698,Charlestown,AU,2022-46-09/02/22 21:46:15,-32.95,151.6667,57.85,95,100,11.01,moderate rain
699,Harper,LR,2022-46-09/02/22 21:46:16,4.375,-7.7169,75.56,88,39,6.35,scattered clouds
700,Paamiut,GL,2022-46-09/02/22 21:46:16,61.994,-49.6678,50.74,65,100,32.61,light rain
701,Tres Lagoas,BR,2022-46-09/02/22 21:46:17,-20.7511,-51.6783,86.41,23,33,4.97,scattered clouds
702,Teahupoo,PF,2022-46-09/02/22 21:46:17,-17.8333,-149.2667,76.96,74,31,19.48,scattered clouds
703,Henderson,US,2022-43-09/02/22 21:43:21,36.0397,-114.9819,109.42,19,20,6.91,few clouds
704,Egvekinot,RU,2022-46-09/02/22 21:46:18,66.3167,-179.1667,37.53,78,69,5.37,broken clouds
705,Dromolaxia,CY,2022-46-09/02/22 21:46:18,34.8761,33.586,79.72,77,0,6.91,clear sky
706,Aberdeen,GB,2022-42-09/02/22 21:42:02,57.1437,-2.0981,61.29,95,100,13.8,overcast clouds
707,Killybegs,IE,2022-46-09/02/22 21:46:19,54.6333,-8.45,55.22,94,100,4.03,heavy intensity rain
708,Thinadhoo,MV,2022-46-09/02/22 21:46:19,0.5333,72.9333,81.25,74,37,16.87,scattered clouds
709,Makat,KZ,2022-46-09/02/22 21:46:20,47.6469,53.3463,77.0,69,42,9.01,scattered clouds
710,Sangar,RU,2022-46-09/02/22 21:46:20,63.9242,127.4739,38.8,95,80,4.41,broken clouds
711,Evensk,RU,2022-46-09/02/22 21:46:20,61.95,159.2333,50.32,98,100,8.46,overcast clouds
712,Chicama,PE,2022-46-09/02/22 21:46:21,-7.8447,-79.1469,61.34,67,9,9.01,clear sky
713,Sollies-Pont,FR,2022-46-09/02/22 21:46:21,43.1898,6.0432,72.99,84,40,8.05,scattered clouds
714,Togul,RU,2022-46-09/02/22 21:46:21,53.465,85.9128,43.54,93,14,3.31,few clouds
715,Margate,GB,2022-46-09/02/22 21:46:22,51.3813,1.3862,68.31,82,70,1.99,broken clouds
716,Prosvet,RU,2022-46-09/02/22 21:46:22,55.5703,65.0825,65.5,60,59,5.99,broken clouds
717,Luau,AO,2022-45-09/02/22 21:45:10,-10.7073,22.2247,72.81,29,91,4.21,overcast clouds
718,Coffeyville,US,2022-46-09/02/22 21:46:23,37.0373,-95.6164,88.25,52,20,14.97,few clouds
719,Shiraz,IR,2022-46-09/02/22 21:46:23,29.6036,52.5388,63.84,29,0,0.0,clear sky
720,Yaan,NG,2022-46-09/02/22 21:46:23,7.3833,8.5667,68.16,95,99,2.33,overcast clouds
721,Luquillo,PR,2022-46-09/02/22 21:46:24,18.3725,-65.7166,85.91,75,6,11.61,clear sky
722,Kinsale,IE,2022-46-09/02/22 21:46:24,51.7075,-8.5306,53.24,93,75,8.05,moderate rain
723,Binzhou,CN,2022-46-09/02/22 21:46:24,37.3667,118.0167,60.37,81,66,4.16,broken clouds
724,Maridi,SS,2022-46-09/02/22 21:46:25,4.9158,29.4742,65.48,98,61,8.61,broken clouds
725,Namwala,ZM,2022-46-09/02/22 21:46:25,-15.7504,26.4384,62.73,49,1,4.94,clear sky
726,Banyo,CM,2022-46-09/02/22 21:46:25,6.75,11.8167,62.11,96,100,3.98,overcast clouds
